Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,MSRP
Volkswagen,Jetta,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,25,22325
Volkswagen,Jetta,2015,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,23,29280
Volkswagen,Jetta,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,25,23650
Volkswagen,Jetta,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,25,25380
Volkswagen,Jetta,2015,diesel,150,4,AUTOMATED_MANUAL,front wheel drive,4,Diesel,Midsize,Sedan,45,31,25175
Volkswagen,Jetta,2015,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,23,26920
Volkswagen,Jetta,2015,regular unleaded,170,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,37,25,20895
Volkswagen,Jetta,2015,diesel,150,4,MANUAL,front wheel drive,4,Diesel,Midsize,Sedan,46,31,21640
Volkswagen,Jetta,2015,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,23,26920
Volkswagen,Jetta,2015,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,32,24,28020
Volkswagen,Jetta,2015,diesel,150,4,AUTOMATED_MANUAL,front wheel drive,4,Diesel,Midsize,Sedan,45,31,22740
Volkswagen,Jetta,2015,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,32,24,30380
Volkswagen,Jetta,2015,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,23,29280
Volkswagen,Jetta,2015,diesel,150,4,MANUAL,front wheel drive,4,Diesel,Midsize,Sedan,46,31,24075
Volkswagen,Jetta,2015,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,32,24,30380
Volkswagen,Jetta,2015,regular unleaded,115,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,34,25,16215
Volkswagen,Jetta,2015,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,32,24,28020
Volkswagen,Jetta,2015,regular unleaded,115,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,34,25,17325
Volkswagen,Jetta,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,25,20095
Volkswagen,Jetta,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,25,23650
Volkswagen,Jetta,2015,regular unleaded,170,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,37,25,18995
Volkswagen,Jetta,2015,diesel,150,4,MANUAL,front wheel drive,4,Diesel,Midsize,Sedan,46,31,26410
Volkswagen,Jetta,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,25,22325
Volkswagen,Jetta,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,25,20095
Volkswagen,Jetta,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,25,25380
Volkswagen,Jetta,2015,premium unleaded (required),170,4,AUTOMATED_MANUAL,front wheel drive,4,Hybrid,Midsize,Sedan,48,42,31670
Volkswagen,Jetta,2015,regular unleaded,115,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,34,23,18425
Volkswagen,Jetta,2015,diesel,150,4,AUTOMATED_MANUAL,front wheel drive,4,Diesel,Midsize,Sedan,45,31,27510
Volkswagen,Jetta,2015,regular unleaded,115,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,34,23,19420
Volkswagen,Jetta,2015,regular unleaded,115,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,34,25,18320
Volkswagen,Jetta,2015,regular unleaded,170,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,37,25,18995
Volkswagen,Jetta,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,37,25,21995
Volkswagen,Jetta,2016,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,28,22325
Volkswagen,Jetta,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25,23650
Volkswagen,Jetta,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,23,29280
Volkswagen,Jetta,2016,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,28,19775
Volkswagen,Jetta,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25,25380
Volkswagen,Jetta,2016,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,24,28020
Volkswagen,Jetta,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,23,26920
Volkswagen,Jetta,2016,regular unleaded,150,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,39,28,18675
Volkswagen,Jetta,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,23,26920
Volkswagen,Jetta,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25,23650
Volkswagen,Jetta,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25,21995
Volkswagen,Jetta,2016,regular unleaded,150,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,39,28,18995
Volkswagen,Jetta,2016,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,28,20095
Volkswagen,Jetta,2016,regular unleaded,170,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,37,25,20895
Volkswagen,Jetta,2016,premium unleaded (required),170,4,AUTOMATED_MANUAL,front wheel drive,4,Hybrid,Midsize,Sedan,48,42,31120
Volkswagen,Jetta,2016,regular unleaded,150,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,39,28,17680
Volkswagen,Jetta,2016,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,24,28020
Volkswagen,Jetta,2016,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,39,28,18780
Volkswagen,Jetta,2016,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,24,30380
Volkswagen,Jetta,2016,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,24,30380
Volkswagen,Jetta,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,23,29280
Volkswagen,Jetta,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,36,25,25380
Volkswagen,Jetta,2017,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,24,28995
Volkswagen,Jetta,2017,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,28,21995
Volkswagen,Jetta,2017,regular unleaded,150,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,40,28,20895
Volkswagen,Jetta,2017,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,38,28,18995
Volkswagen,Jetta,2017,regular unleaded,150,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,40,28,17895
Volkswagen,Jetta,2017,premium unleaded (recommended),170,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,35,25,24995
Volkswagen,Jetta,2017,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,33,23,27895
GMC,Jimmy,1999,regular unleaded,190,6,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,16,13,2347
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,19,14,2554
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,19,14,2590
GMC,Jimmy,1999,regular unleaded,190,6,UNKNOWN,rear wheel drive,2,N/A,Compact,2dr SUV,19,14,2182
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,19,14,2691
GMC,Jimmy,1999,regular unleaded,190,6,UNKNOWN,four wheel drive,2,N/A,Compact,2dr SUV,19,14,2317
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,19,14,2368
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,19,14,2377
GMC,Jimmy,1999,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,19,14,2251
GMC,Jimmy,1999,regular unleaded,190,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,21,15,2038
GMC,Jimmy,2000,regular unleaded,190,6,UNKNOWN,rear wheel drive,2,N/A,Compact,2dr SUV,20,15,2407
GMC,Jimmy,2000,regular unleaded,190,6,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,16,13,2463
GMC,Jimmy,2000,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,2773
GMC,Jimmy,2000,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,2756
GMC,Jimmy,2000,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,2590
GMC,Jimmy,2000,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,2916
GMC,Jimmy,2000,regular unleaded,190,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,21,15,2322
GMC,Jimmy,2000,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,2623
GMC,Jimmy,2000,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,2655
GMC,Jimmy,2000,regular unleaded,190,6,UNKNOWN,four wheel drive,2,N/A,Compact,2dr SUV,18,14,2578
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,26770
GMC,Jimmy,2001,regular unleaded,190,6,MANUAL,four wheel drive,2,N/A,Compact,2dr SUV,16,13,22270
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,2,N/A,Compact,2dr SUV,18,14,25170
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,31925
GMC,Jimmy,2001,regular unleaded,190,6,MANUAL,rear wheel drive,2,N/A,Compact,2dr SUV,20,14,19270
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,rear wheel drive,2,N/A,Compact,2dr SUV,20,15,22170
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,30225
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,28225
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,33920
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,18,14,28770
GMC,Jimmy,2001,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,15,29925
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,33295
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,33295
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,27395
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,28695
Dodge,Journey,2015,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,26595
Dodge,Journey,2015,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,23495
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,29995
Dodge,Journey,2015,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,25195
Dodge,Journey,2015,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,20695
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,17,31395
Dodge,Journey,2015,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,17,31395
Dodge,Journey,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,27395
Dodge,Journey,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,26295
Dodge,Journey,2016,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,26595
Dodge,Journey,2016,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,33695
Dodge,Journey,2016,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,28395
Dodge,Journey,2016,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,25,17,31795
Dodge,Journey,2016,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,30895
Dodge,Journey,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,20995
Dodge,Journey,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,26,19,24895
Dodge,Journey,2016,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,29795
Dodge,Journey,2017,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,19,20995
Dodge,Journey,2017,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,33695
Dodge,Journey,2017,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,19,26295
Dodge,Journey,2017,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,29795
Dodge,Journey,2017,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,25,17,31795
Dodge,Journey,2017,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,30995
Dodge,Journey,2017,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,26595
Dodge,Journey,2017,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,19,27495
Dodge,Journey,2017,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,16,28395
Dodge,Journey,2017,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,25,19,24895
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,25240
Nissan,Juke,2015,premium unleaded (required),215,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,31,25,28020
Nissan,Juke,2015,premium unleaded (required),211,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,29,25,30020
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,26940
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,20250
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,22300
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,24150
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,22100
Nissan,Juke,2015,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,31,26,27230
Nissan,Juke,2015,premium unleaded (recommended),188,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,34,28,24830
Nissan,Juke,2016,premium unleaded (recommended),188,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,34,28,24830
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,22100
Nissan,Juke,2016,premium unleaded (required),211,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,31,25,28020
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,22300
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,24150
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,31,26,26940
Nissan,Juke,2016,premium unleaded (required),215,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,29,25,30020
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,20250
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,31,26,27230
Nissan,Juke,2016,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,25240
Nissan,Juke,2017,premium unleaded (required),215,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,31,26,28020
Nissan,Juke,2017,premium unleaded (recommended),188,4,MANUAL,front wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,33,27,24830
Nissan,Juke,2017,premium unleaded (required),211,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,29,25,30020
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback,Performance",Compact,4dr Hatchback,30,26,27230
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,26,26940
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,26,24400
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,all wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,30,26,22100
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,20250
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,22550
Nissan,Juke,2017,premium unleaded (recommended),188,4,AUTOMATIC,front wheel drive,4,"Crossover,Hatchback",Compact,4dr Hatchback,32,28,25240
Subaru,Justy,1992,regular unleaded,73,3,MANUAL,four wheel drive,2,Hatchback,Compact,2dr Hatchback,29,24,2000
Subaru,Justy,1992,regular unleaded,73,3,MANUAL,four wheel drive,4,Hatchback,Compact,4dr Hatchback,29,24,2000
Subaru,Justy,1992,regular unleaded,66,3,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,28,2000
Subaru,Justy,1992,regular unleaded,73,3,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,28,2000
Subaru,Justy,1993,regular unleaded,73,3,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,32,28,2000
Subaru,Justy,1993,regular unleaded,73,3,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,32,28,2000
Subaru,Justy,1993,regular unleaded,73,3,MANUAL,four wheel drive,4,Hatchback,Compact,4dr Hatchback,29,24,2000
Subaru,Justy,1993,regular unleaded,73,3,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,28,2000
Subaru,Justy,1994,regular unleaded,73,3,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,28,2000
Subaru,Justy,1994,regular unleaded,73,3,MANUAL,four wheel drive,4,Hatchback,Compact,4dr Hatchback,29,24,2000
Infiniti,JX,2013,premium unleaded (recommended),265,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Large,4dr SUV,24,18,41250
Infiniti,JX,2013,premium unleaded (recommended),265,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Large,4dr SUV,23,18,42650
Kia,K900,2015,premium unleaded (recommended),420,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,23,15,59900
Kia,K900,2015,premium unleaded (recommended),420,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,23,15,54500
Kia,K900,2016,regular unleaded,311,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,26,17,49000
Kia,K900,2016,premium unleaded (recommended),420,8,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,Sedan,23,15,61900
Kia,K900,2016,regular unleaded,311,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,26,17,54900
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,31,23,21049
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23,22049
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23,24149
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22,27299
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,29,22,23399
Suzuki,Kizashi,2011,regular unleaded,185,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,29,20,24849
Suzuki,Kizashi,2011,regular unleaded,185,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,29,20,23049
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,30,23,25949
