Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp
4025,City,NA,No Cars Available,13/07/2016 00:12,NA
4026,City,NA,No Cars Available,13/07/2016 00:08,NA
4027,City,132,Trip Completed,13/07/2016 00:07,13/07/2016 01:25
4028,City,NA,No Cars Available,14/07/2016 00:09,NA
4029,City,NA,No Cars Available,14/07/2016 00:14,NA
4030,City,100,Trip Completed,14/07/2016 00:13,14/07/2016 00:47
4031,City,186,Trip Completed,14/07/2016 00:22,14/07/2016 00:55
4032,City,NA,No Cars Available,14/07/2016 00:15,NA
4033,Airport,NA,No Cars Available,14/07/2016 00:25,NA
4034,City,NA,No Cars Available,14/07/2016 00:29,NA
4035,Airport,NA,No Cars Available,14/07/2016 00:31,NA
4036,Airport,NA,No Cars Available,14/07/2016 00:31,NA
4037,Airport,196,Trip Completed,14/07/2016 00:32,14/07/2016 01:17
4038,Airport,NA,No Cars Available,14/07/2016 00:34,NA
4039,City,238,Trip Completed,14/07/2016 00:38,14/07/2016 01:48
4040,Airport,182,Trip Completed,14/07/2016 00:38,14/07/2016 01:50
4041,Airport,297,Trip Completed,14/07/2016 00:38,14/07/2016 01:12
4042,Airport,NA,No Cars Available,14/07/2016 00:39,NA
4043,City,254,Trip Completed,14/07/2016 00:42,14/07/2016 01:51
4044,Airport,NA,No Cars Available,14/07/2016 00:51,NA
4045,Airport,111,Trip Completed,14/07/2016 00:56,14/07/2016 01:22
4046,City,NA,No Cars Available,14/07/2016 00:57,NA
4047,City,NA,No Cars Available,14/07/2016 01:00,NA
4048,Airport,NA,No Cars Available,14/07/2016 01:03,NA
4049,City,55,Trip Completed,14/07/2016 01:03,14/07/2016 02:26
4050,City,NA,No Cars Available,14/07/2016 01:10,NA
4051,City,288,Trip Completed,14/07/2016 01:09,14/07/2016 02:09
4052,City,NA,No Cars Available,14/07/2016 01:16,NA
4053,Airport,NA,No Cars Available,14/07/2016 01:15,NA
4054,City,NA,No Cars Available,14/07/2016 01:23,NA
4055,City,NA,No Cars Available,14/07/2016 01:22,NA
4056,City,NA,No Cars Available,14/07/2016 01:25,NA
4057,City,NA,No Cars Available,14/07/2016 01:29,NA
4058,Airport,NA,No Cars Available,14/07/2016 01:27,NA
4059,City,NA,No Cars Available,14/07/2016 01:35,NA
4060,City,236,Trip Completed,14/07/2016 01:37,14/07/2016 02:35
4061,City,NA,No Cars Available,14/07/2016 01:33,NA
4062,Airport,NA,No Cars Available,14/07/2016 01:42,NA
4063,City,NA,No Cars Available,14/07/2016 01:36,NA
4064,City,NA,No Cars Available,14/07/2016 01:48,NA
4065,City,222,Trip Completed,14/07/2016 01:54,14/07/2016 02:43
4066,Airport,117,Trip Completed,14/07/2016 01:56,14/07/2016 03:07
4067,City,NA,No Cars Available,14/07/2016 02:00,NA
4068,Airport,NA,No Cars Available,14/07/2016 01:59,NA
4069,City,NA,No Cars Available,14/07/2016 02:02,NA
4070,City,NA,No Cars Available,14/07/2016 02:03,NA
4071,City,NA,No Cars Available,14/07/2016 02:03,NA
4072,City,NA,No Cars Available,14/07/2016 02:04,NA
4073,City,157,Trip Completed,14/07/2016 02:10,14/07/2016 02:54
4074,City,NA,No Cars Available,14/07/2016 02:18,NA
4075,City,4,Trip Completed,14/07/2016 02:17,14/07/2016 03:21
4076,Airport,NA,No Cars Available,14/07/2016 02:16,NA
4077,Airport,12,Trip Completed,14/07/2016 02:14,14/07/2016 03:13
4078,City,106,Trip Completed,14/07/2016 02:10,14/07/2016 03:05
4079,Airport,55,Trip Completed,14/07/2016 02:31,14/07/2016 03:33
4080,Airport,NA,No Cars Available,14/07/2016 02:29,NA
4081,Airport,6,Trip Completed,14/07/2016 02:37,14/07/2016 03:30
4082,Airport,48,Trip Completed,14/07/2016 02:37,14/07/2016 03:23
4083,City,NA,No Cars Available,14/07/2016 02:35,NA
4084,Airport,139,Trip Completed,14/07/2016 02:44,14/07/2016 03:44
4085,Airport,207,Trip Completed,14/07/2016 02:42,14/07/2016 03:28
4086,City,NA,No Cars Available,14/07/2016 02:46,NA
4087,City,176,Trip Completed,14/07/2016 02:52,14/07/2016 03:57
4088,City,NA,No Cars Available,14/07/2016 02:53,NA
4089,City,NA,No Cars Available,14/07/2016 02:52,NA
4090,Airport,NA,No Cars Available,14/07/2016 02:55,NA
4091,Airport,220,Trip Completed,14/07/2016 03:00,14/07/2016 03:36
4092,City,227,Cancelled,14/07/2016 02:55,NA
4093,City,119,Trip Completed,14/07/2016 03:06,14/07/2016 04:03
4094,City,182,Trip Completed,14/07/2016 03:09,14/07/2016 03:44
4095,Airport,NA,No Cars Available,14/07/2016 03:10,NA
4096,City,NA,No Cars Available,14/07/2016 03:13,NA
4097,City,84,Trip Completed,14/07/2016 03:15,14/07/2016 04:05
4098,City,145,Trip Completed,14/07/2016 03:11,14/07/2016 03:59
4099,City,NA,No Cars Available,14/07/2016 03:22,NA
4100,Airport,NA,No Cars Available,14/07/2016 03:30,NA
4101,City,NA,No Cars Available,14/07/2016 03:31,NA
4102,Airport,NA,No Cars Available,14/07/2016 03:38,NA
4103,Airport,NA,No Cars Available,14/07/2016 03:39,NA
4104,Airport,NA,No Cars Available,14/07/2016 03:38,NA
4105,City,7,Trip Completed,14/07/2016 03:39,14/07/2016 04:39
4106,City,NA,No Cars Available,14/07/2016 03:45,NA
4107,City,NA,No Cars Available,14/07/2016 03:51,NA
4108,City,68,Trip Completed,14/07/2016 03:56,14/07/2016 04:38
4109,City,NA,No Cars Available,14/07/2016 04:02,NA
4110,Airport,NA,No Cars Available,14/07/2016 03:58,NA
4111,City,NA,No Cars Available,14/07/2016 04:06,NA
4112,Airport,NA,No Cars Available,14/07/2016 04:03,NA
4113,City,NA,No Cars Available,14/07/2016 04:00,NA
4114,City,273,Trip Completed,14/07/2016 04:04,14/07/2016 04:42
4115,City,NA,No Cars Available,14/07/2016 04:11,NA
4116,Airport,NA,No Cars Available,14/07/2016 04:13,NA
4117,City,9,Trip Completed,14/07/2016 04:21,14/07/2016 05:07
4118,Airport,35,Trip Completed,14/07/2016 04:28,14/07/2016 05:26
4119,City,59,Trip Completed,14/07/2016 04:22,14/07/2016 05:42
4120,City,NA,No Cars Available,14/07/2016 04:27,NA
4121,Airport,298,Trip Completed,14/07/2016 04:29,14/07/2016 05:07
4122,Airport,233,Trip Completed,14/07/2016 04:30,14/07/2016 05:24
4123,City,NA,No Cars Available,14/07/2016 04:38,NA
4124,City,NA,No Cars Available,14/07/2016 04:41,NA
4125,City,16,Trip Completed,14/07/2016 04:37,14/07/2016 05:46
4126,City,188,Trip Completed,14/07/2016 04:40,14/07/2016 05:53
4127,City,NA,No Cars Available,14/07/2016 04:46,NA
4128,City,177,Cancelled,14/07/2016 04:42,NA
4129,City,229,Cancelled,14/07/2016 04:42,NA
4130,City,277,Cancelled,14/07/2016 04:41,NA
4131,City,NA,No Cars Available,14/07/2016 04:41,NA
4132,City,NA,No Cars Available,14/07/2016 04:46,NA
4133,City,37,Cancelled,14/07/2016 04:45,NA
4134,City,182,Cancelled,14/07/2016 04:45,NA
4135,Airport,NA,No Cars Available,14/07/2016 04:49,NA
4136,City,173,Trip Completed,14/07/2016 04:46,14/07/2016 05:21
4137,City,254,Cancelled,14/07/2016 04:48,NA
4138,City,NA,No Cars Available,14/07/2016 04:49,NA
4139,City,NA,No Cars Available,14/07/2016 04:48,NA
4140,City,24,Trip Completed,14/07/2016 04:48,14/07/2016 06:05
4141,City,232,Cancelled,14/07/2016 04:46,NA
4142,City,NA,No Cars Available,14/07/2016 04:50,NA
4143,Airport,141,Trip Completed,14/07/2016 04:51,14/07/2016 05:40
4144,City,266,Cancelled,14/07/2016 04:50,NA
4145,City,194,Cancelled,14/07/2016 04:56,NA
4146,City,34,Cancelled,14/07/2016 04:52,NA
4147,Airport,297,Trip Completed,14/07/2016 04:54,14/07/2016 06:00
4148,City,52,Cancelled,14/07/2016 04:57,NA
4149,City,NA,No Cars Available,14/07/2016 04:59,NA
4150,City,107,Trip Completed,14/07/2016 04:51,14/07/2016 05:50
4151,City,148,Trip Completed,14/07/2016 04:58,14/07/2016 06:08
4152,City,NA,No Cars Available,14/07/2016 04:55,NA
4153,City,166,Cancelled,14/07/2016 04:59,NA
4154,City,211,Cancelled,14/07/2016 05:07,NA
4155,City,92,Cancelled,14/07/2016 05:06,NA
4156,City,142,Trip Completed,14/07/2016 05:07,14/07/2016 06:06
4157,Airport,194,Trip Completed,14/07/2016 05:04,14/07/2016 05:32
4158,City,299,Cancelled,14/07/2016 05:03,NA
4159,Airport,NA,No Cars Available,14/07/2016 05:05,NA
4160,City,213,Cancelled,14/07/2016 05:05,NA
4161,City,237,Cancelled,14/07/2016 05:06,NA
4162,City,76,Trip Completed,14/07/2016 05:06,14/07/2016 06:16
4163,Airport,132,Cancelled,14/07/2016 05:08,NA
4164,City,299,Cancelled,14/07/2016 05:06,NA
4165,City,58,Cancelled,14/07/2016 05:07,NA
4166,City,78,Cancelled,14/07/2016 05:10,NA
4167,City,93,Cancelled,14/07/2016 05:13,NA
4168,City,164,Cancelled,14/07/2016 05:05,NA
4169,City,261,Cancelled,14/07/2016 05:12,NA
4170,City,247,Cancelled,14/07/2016 05:09,NA
4171,City,249,Cancelled,14/07/2016 05:11,NA
4172,City,NA,No Cars Available,14/07/2016 05:17,NA
4173,City,96,Cancelled,14/07/2016 05:08,NA
4174,City,8,Cancelled,14/07/2016 05:19,NA
4175,City,33,Trip Completed,14/07/2016 05:11,14/07/2016 06:15
4176,Airport,106,Trip Completed,14/07/2016 05:18,14/07/2016 06:01
4177,City,236,Trip Completed,14/07/2016 05:17,14/07/2016 06:26
4178,City,10,Cancelled,14/07/2016 05:22,NA
4179,City,81,Cancelled,14/07/2016 05:27,NA
4180,Airport,200,Trip Completed,14/07/2016 05:18,14/07/2016 05:52
4181,City,NA,No Cars Available,14/07/2016 05:25,NA
4182,Airport,51,Trip Completed,14/07/2016 05:24,14/07/2016 06:24
4183,City,140,Cancelled,14/07/2016 05:20,NA
4184,City,147,Cancelled,14/07/2016 05:19,NA
4185,City,204,Cancelled,14/07/2016 05:16,NA
4186,City,108,Cancelled,14/07/2016 05:24,NA
4187,City,114,Cancelled,14/07/2016 05:27,NA
4188,City,73,Trip Completed,14/07/2016 05:29,14/07/2016 05:59
4189,City,96,Cancelled,14/07/2016 05:25,NA
4190,City,NA,No Cars Available,14/07/2016 05:21,NA
4191,City,NA,No Cars Available,14/07/2016 05:32,NA
4192,City,149,Cancelled,14/07/2016 05:25,NA
4193,City,NA,No Cars Available,14/07/2016 05:25,NA
4194,Airport,81,Trip Completed,14/07/2016 05:27,14/07/2016 06:13
4195,City,85,Cancelled,14/07/2016 05:28,NA
4196,City,155,Trip Completed,14/07/2016 05:29,14/07/2016 06:36
4197,City,177,Cancelled,14/07/2016 05:27,NA
4198,Airport,13,Trip Completed,14/07/2016 05:32,14/07/2016 06:45
4199,City,231,Trip Completed,14/07/2016 05:32,14/07/2016 06:29
4200,City,NA,No Cars Available,14/07/2016 05:32,NA
4201,City,162,Cancelled,14/07/2016 05:32,NA
4202,City,256,Cancelled,14/07/2016 05:37,NA
4203,City,257,Cancelled,14/07/2016 05:36,NA
4204,City,43,Trip Completed,14/07/2016 05:36,14/07/2016 06:23
4205,City,210,Trip Completed,14/07/2016 05:35,14/07/2016 06:38
4206,City,184,Cancelled,14/07/2016 05:34,NA
4207,City,275,Cancelled,14/07/2016 05:30,NA
4208,City,NA,No Cars Available,14/07/2016 05:39,NA
4209,City,37,Trip Completed,14/07/2016 05:37,14/07/2016 06:42
4210,City,128,Trip Completed,14/07/2016 05:38,14/07/2016 06:44
4211,City,225,Cancelled,14/07/2016 05:37,NA
4212,City,228,Trip Completed,14/07/2016 05:33,14/07/2016 06:12
4213,City,290,Cancelled,14/07/2016 05:39,NA
4214,City,244,Trip Completed,14/07/2016 05:45,14/07/2016 06:12
4215,Airport,82,Trip Completed,14/07/2016 05:40,14/07/2016 06:38
4216,Airport,189,Trip Completed,14/07/2016 05:38,14/07/2016 06:36
4217,City,NA,No Cars Available,14/07/2016 05:45,NA
4218,Airport,38,Trip Completed,14/07/2016 05:38,14/07/2016 06:24
4219,City,NA,No Cars Available,14/07/2016 05:42,NA
4220,City,NA,No Cars Available,14/07/2016 05:43,NA
4221,Airport,156,Trip Completed,14/07/2016 05:46,14/07/2016 06:35
4222,City,227,Cancelled,14/07/2016 05:44,NA
4223,City,275,Cancelled,14/07/2016 05:46,NA
4224,City,298,Trip Completed,14/07/2016 05:49,14/07/2016 06:54
4225,City,300,Cancelled,14/07/2016 05:46,NA
4226,City,193,Cancelled,14/07/2016 05:46,NA
4227,Airport,203,Trip Completed,14/07/2016 05:49,14/07/2016 06:53
4228,City,NA,No Cars Available,14/07/2016 05:53,NA
4229,City,NA,No Cars Available,14/07/2016 05:56,NA
4230,City,61,Cancelled,14/07/2016 05:50,NA
4231,City,144,Cancelled,14/07/2016 05:56,NA
4232,City,259,Cancelled,14/07/2016 05:55,NA
4233,Airport,55,Trip Completed,14/07/2016 05:51,14/07/2016 06:58
4234,City,185,Trip Completed,14/07/2016 05:59,14/07/2016 07:01
4235,City,181,Cancelled,14/07/2016 05:51,NA
4236,City,267,Cancelled,14/07/2016 05:53,NA
4237,City,NA,No Cars Available,14/07/2016 05:52,NA
4238,City,78,Cancelled,14/07/2016 05:54,NA
4239,City,192,Cancelled,14/07/2016 05:56,NA
4240,City,NA,No Cars Available,14/07/2016 05:56,NA
4241,City,NA,No Cars Available,14/07/2016 06:01,NA
4242,City,34,Cancelled,14/07/2016 06:03,NA
4243,Airport,41,Trip Completed,14/07/2016 06:02,14/07/2016 06:37
4244,City,NA,No Cars Available,14/07/2016 06:00,NA
4245,City,105,Cancelled,14/07/2016 05:58,NA
4246,City,NA,No Cars Available,14/07/2016 05:58,NA
4247,City,NA,No Cars Available,14/07/2016 06:03,NA
4248,City,246,Cancelled,14/07/2016 06:02,NA
4249,City,118,Trip Completed,14/07/2016 06:03,14/07/2016 06:57
4250,City,229,Trip Completed,14/07/2016 05:58,14/07/2016 06:32
4251,City,296,Cancelled,14/07/2016 05:55,NA
4252,City,178,Trip Completed,14/07/2016 06:05,14/07/2016 06:46
4253,City,256,Cancelled,14/07/2016 06:02,NA
4254,City,205,Trip Completed,14/07/2016 06:06,14/07/2016 07:12
4255,City,207,Cancelled,14/07/2016 06:08,NA
4256,City,NA,No Cars Available,14/07/2016 06:05,NA
4257,City,95,Trip Completed,14/07/2016 06:10,14/07/2016 07:08
4258,City,287,Cancelled,14/07/2016 06:12,NA
4259,City,NA,No Cars Available,14/07/2016 06:10,NA
4260,Airport,19,Trip Completed,14/07/2016 06:11,14/07/2016 06:59
4261,City,NA,No Cars Available,14/07/2016 06:12,NA
4262,City,NA,No Cars Available,14/07/2016 06:15,NA
4263,Airport,70,Trip Completed,14/07/2016 06:10,14/07/2016 07:25
4264,City,254,Trip Completed,14/07/2016 06:15,14/07/2016 06:56
4265,City,NA,No Cars Available,14/07/2016 06:12,NA
4266,Airport,168,Trip Completed,14/07/2016 06:10,14/07/2016 06:56
4267,City,NA,No Cars Available,14/07/2016 06:17,NA
4269,City,NA,No Cars Available,14/07/2016 06:19,NA
4270,Airport,1,Trip Completed,14/07/2016 06:15,14/07/2016 07:13
4271,City,127,Cancelled,14/07/2016 06:13,NA
4272,City,17,Cancelled,14/07/2016 06:23,NA
4273,City,23,Trip Completed,14/07/2016 06:17,14/07/2016 07:02
4274,City,96,Trip Completed,14/07/2016 06:18,14/07/2016 07:27
4275,City,NA,No Cars Available,14/07/2016 06:22,NA
4276,City,39,Trip Completed,14/07/2016 06:22,14/07/2016 07:23
4277,City,270,Trip Completed,14/07/2016 06:22,14/07/2016 07:19
4278,City,69,Cancelled,14/07/2016 06:26,NA
4279,City,NA,No Cars Available,14/07/2016 06:29,NA
4280,City,4,Cancelled,14/07/2016 06:33,NA
4281,City,108,Cancelled,14/07/2016 06:23,NA
4282,City,NA,No Cars Available,14/07/2016 06:31,NA
4283,City,NA,No Cars Available,14/07/2016 06:31,NA
4284,Airport,130,Trip Completed,14/07/2016 06:33,14/07/2016 07:10
4285,City,226,Trip Completed,14/07/2016 06:33,14/07/2016 07:45
4286,City,47,Trip Completed,14/07/2016 06:35,14/07/2016 07:35
4287,City,157,Cancelled,14/07/2016 06:33,NA
4288,City,251,Trip Completed,14/07/2016 06:35,14/07/2016 07:14
4289,City,NA,No Cars Available,14/07/2016 06:35,NA
4290,City,284,Trip Completed,14/07/2016 06:36,14/07/2016 07:36
4291,City,NA,No Cars Available,14/07/2016 06:40,NA
4292,City,NA,No Cars Available,14/07/2016 06:42,NA
4293,City,11,Trip Completed,14/07/2016 06:42,14/07/2016 07:12
4294,City,84,Cancelled,14/07/2016 06:40,NA
4295,City,NA,No Cars Available,14/07/2016 06:42,NA
4296,City,5,Cancelled,14/07/2016 06:39,NA
4297,City,5,Trip Completed,14/07/2016 06:43,14/07/2016 07:49
4298,City,77,Cancelled,14/07/2016 06:40,NA
4299,City,230,Trip Completed,14/07/2016 06:40,14/07/2016 07:36
4300,City,78,Trip Completed,14/07/2016 06:46,14/07/2016 07:59
4301,City,86,Cancelled,14/07/2016 06:46,NA
4302,City,103,Cancelled,14/07/2016 06:48,NA
4303,City,225,Trip Completed,14/07/2016 06:44,14/07/2016 07:41
4304,City,209,Cancelled,14/07/2016 06:50,NA
4305,City,235,Trip Completed,14/07/2016 06:46,14/07/2016 07:58
4306,City,NA,No Cars Available,14/07/2016 06:49,NA
4307,City,NA,No Cars Available,14/07/2016 06:56,NA
4308,City,157,Cancelled,14/07/2016 06:48,NA
4309,Airport,NA,No Cars Available,14/07/2016 06:50,NA
4310,City,177,Trip Completed,14/07/2016 06:48,14/07/2016 07:42
4311,City,212,Cancelled,14/07/2016 06:52,NA
4312,City,45,Cancelled,14/07/2016 06:49,NA
4313,City,114,Trip Completed,14/07/2016 06:49,14/07/2016 07:44
4314,City,133,Cancelled,14/07/2016 06:51,NA
4315,City,151,Trip Completed,14/07/2016 06:46,14/07/2016 07:33
4316,City,234,Trip Completed,14/07/2016 06:54,14/07/2016 08:07
4317,City,NA,No Cars Available,14/07/2016 06:51,NA
4318,City,NA,No Cars Available,14/07/2016 06:51,NA
4319,Airport,85,Trip Completed,14/07/2016 06:54,14/07/2016 08:09
4320,City,NA,No Cars Available,14/07/2016 07:02,NA
4321,City,44,Trip Completed,14/07/2016 06:56,14/07/2016 07:47
4322,Airport,77,Trip Completed,14/07/2016 07:04,14/07/2016 07:30
4323,City,190,Cancelled,14/07/2016 07:00,NA
4324,City,NA,No Cars Available,14/07/2016 07:04,NA
4325,City,243,Trip Completed,14/07/2016 07:10,14/07/2016 08:08
4326,City,22,Cancelled,14/07/2016 07:08,NA
4327,City,139,Cancelled,14/07/2016 07:07,NA
4328,City,56,Cancelled,14/07/2016 07:07,NA
4329,City,64,Cancelled,14/07/2016 07:08,NA
4330,City,262,Cancelled,14/07/2016 07:13,NA
4331,City,202,Cancelled,14/07/2016 07:10,NA
4332,City,221,Trip Completed,14/07/2016 07:10,14/07/2016 08:06
4333,City,NA,No Cars Available,14/07/2016 07:13,NA
4334,City,NA,No Cars Available,14/07/2016 07:18,NA
4335,City,8,Cancelled,14/07/2016 07:13,NA
4336,City,166,Trip Completed,14/07/2016 07:14,14/07/2016 08:34
4337,City,266,Trip Completed,14/07/2016 07:10,14/07/2016 07:42
4338,City,295,Cancelled,14/07/2016 07:20,NA
4339,City,119,Trip Completed,14/07/2016 07:13,14/07/2016 07:50
4340,City,218,Trip Completed,14/07/2016 07:13,14/07/2016 08:07
4341,City,281,Trip Completed,14/07/2016 07:14,14/07/2016 08:26
4342,City,108,Trip Completed,14/07/2016 07:17,14/07/2016 08:15
4343,Airport,170,Trip Completed,14/07/2016 07:17,14/07/2016 08:07
4344,City,NA,No Cars Available,14/07/2016 07:15,NA
4345,City,139,Cancelled,14/07/2016 07:22,NA
4346,City,190,Cancelled,14/07/2016 07:21,NA
4347,City,NA,No Cars Available,14/07/2016 07:18,NA
4348,City,NA,No Cars Available,14/07/2016 07:23,NA
4349,City,224,Cancelled,14/07/2016 07:18,NA
4350,City,10,Trip Completed,14/07/2016 07:24,14/07/2016 08:22
4351,Airport,255,Trip Completed,14/07/2016 07:24,14/07/2016 08:17
4352,City,NA,No Cars Available,14/07/2016 07:21,NA
4353,City,NA,No Cars Available,14/07/2016 07:24,NA
4354,City,288,Cancelled,14/07/2016 07:26,NA
4355,City,90,Trip Completed,14/07/2016 07:19,14/07/2016 07:59
4356,City,54,Cancelled,14/07/2016 07:23,NA
4357,City,59,Cancelled,14/07/2016 07:31,NA
4358,Airport,115,Trip Completed,14/07/2016 07:25,14/07/2016 08:08
4359,City,98,Trip Completed,14/07/2016 07:27,14/07/2016 08:03
4360,City,67,Cancelled,14/07/2016 07:30,NA
4361,City,107,Trip Completed,14/07/2016 07:29,14/07/2016 08:28
4362,City,NA,No Cars Available,14/07/2016 07:30,NA
4363,City,45,Cancelled,14/07/2016 07:29,NA
4364,Airport,49,Trip Completed,14/07/2016 07:26,14/07/2016 08:07
4365,City,138,Cancelled,14/07/2016 07:28,NA
4366,City,152,Cancelled,14/07/2016 07:29,NA
4367,City,NA,No Cars Available,14/07/2016 07:35,NA
4368,City,68,Trip Completed,14/07/2016 07:38,14/07/2016 08:11
4369,City,79,Trip Completed,14/07/2016 07:37,14/07/2016 08:18
4370,City,100,Trip Completed,14/07/2016 07:36,14/07/2016 08:16
4371,City,161,Trip Completed,14/07/2016 07:34,14/07/2016 08:24
4372,City,220,Trip Completed,14/07/2016 07:32,14/07/2016 08:49
4373,City,NA,No Cars Available,14/07/2016 07:39,NA
4374,City,120,Cancelled,14/07/2016 07:35,NA
4375,City,183,Trip Completed,14/07/2016 07:38,14/07/2016 08:42
4376,City,245,Cancelled,14/07/2016 07:41,NA
4377,City,257,Trip Completed,14/07/2016 07:46,14/07/2016 08:10
4378,City,268,Trip Completed,14/07/2016 07:36,14/07/2016 08:22
4379,City,236,Cancelled,14/07/2016 07:43,NA
4380,City,229,Cancelled,14/07/2016 07:47,NA
4381,City,114,Cancelled,14/07/2016 07:45,NA
4382,City,NA,No Cars Available,14/07/2016 07:48,NA
4383,City,3,Cancelled,14/07/2016 07:48,NA
4384,City,64,Trip Completed,14/07/2016 07:49,14/07/2016 08:54
4385,City,162,Trip Completed,14/07/2016 07:51,14/07/2016 08:24
4386,City,165,Cancelled,14/07/2016 07:48,NA
4387,City,184,Cancelled,14/07/2016 07:54,NA
4388,Airport,185,Trip Completed,14/07/2016 07:50,14/07/2016 08:48
4389,City,285,Cancelled,14/07/2016 07:56,NA
4390,City,38,Cancelled,14/07/2016 08:01,NA
4391,City,88,Trip Completed,14/07/2016 07:52,14/07/2016 09:02
4392,City,240,Cancelled,14/07/2016 07:56,NA
4393,City,NA,No Cars Available,14/07/2016 07:54,NA
4394,City,NA,No Cars Available,14/07/2016 08:00,NA
4395,City,19,Trip Completed,14/07/2016 08:00,14/07/2016 08:54
4396,City,129,Cancelled,14/07/2016 07:55,NA
4397,City,163,Trip Completed,14/07/2016 07:56,14/07/2016 08:57
4398,City,70,Trip Completed,14/07/2016 08:03,14/07/2016 09:01
4399,City,175,Cancelled,14/07/2016 08:02,NA
4400,Airport,284,Trip Completed,14/07/2016 08:01,14/07/2016 08:44
4401,City,57,Cancelled,14/07/2016 08:03,NA
