householdID,total_ppl,own_rent,square_foot,household_income,number_pets,county,entertainment_spend_est,travel_spend_est,under_12,LL_passholder
8126,2,rent,3125,60389,1,Cumberland,4338,2599,2,No
8127,2,own,2791,68834,3,Cumberland,3054,4216,2,Yes
8128,4,own,4156,81495,1,York,2323,4035,2,Yes
8129,5,rent,2510,66769,1,Sagadahoc,3036,2999,2,No
8130,4,own,3611,69377,1,Cumberland,2314,3535,2,No
8131,4,own,3357,112941,1,Cumberland,2121,3850,2,Yes
8132,3,rent,2733,84477,1,Cumberland,4274,3372,2,No
8133,5,own,1871,37395,1,Cumberland,2801,4123,1,No
8134,2,own,2207,69475,3,Cumberland,3292,3524,1,No
8135,3,own,3435,35156,2,York,2595,3339,2,No
8136,2,rent,2418,80932,0,Cumberland,2904,2284,3,No
8137,3,own,3596,109441,1,York,2142,3612,1,Yes
8138,3,own,1948,57491,2,Cumberland,3932,3069,2,No
8139,4,own,5028,110940,1,York,3287,3312,1,No
8140,2,rent,4807,86659,1,York,3370,3707,1,No
8141,4,own,4425,97225,2,York,1036,3302,2,Yes
8142,4,own,2482,93332,2,Cumberland,2712,3727,1,Yes
8143,2,own,2670,48371,1,Cumberland,2259,3733,1,Yes
8144,2,own,2312,40445,1,Cumberland,2737,4104,2,No
8145,3,own,3114,62468,1,York,3070,3595,2,No
8146,3,own,2351,65154,1,Cumberland,2289,2975,2,No
8147,4,own,4740,65109,1,York,2170,3311,3,Yes
8148,4,own,2638,99794,2,Cumberland,2626,3119,1,No
8149,3,rent,2632,41747,1,Cumberland,1307,3931,2,No
8150,3,own,4199,61516,1,York,3044,4772,2,Yes
8151,2,own,3727,80951,1,York,2409,3260,2,Yes
8152,4,own,2953,44660,2,Cumberland,2877,3208,2,No
8153,3,own,4385,57459,1,York,2976,4390,2,Yes
8154,3,own,2565,54278,1,Cumberland,3680,3378,1,Yes
8155,4,own,2335,61648,2,Cumberland,2501,3974,3,Yes
8156,3,rent,2449,57847,1,Cumberland,2276,3465,2,No
8157,2,own,2794,97798,3,Cumberland,3692,3991,1,No
8158,3,rent,2336,88747,2,Cumberland,2527,2798,2,No
8159,3,own,4635,113671,3,York,2951,3286,1,No
8160,4,own,1777,71518,2,Cumberland,2199,2723,2,No
8161,2,rent,2470,57149,1,Cumberland,3389,3850,1,No
8162,3,rent,2431,60642,2,Sagadahoc,2596,3005,2,No
8163,3,own,4086,85585,2,York,3412,3774,2,Yes
8164,3,own,2896,107856,1,Cumberland,2955,3886,2,Yes
8165,4,own,2505,97955,1,Cumberland,2435,3434,3,Yes
8166,4,own,4907,74566,1,York,2564,4056,3,Yes
8167,4,rent,2931,59875,2,Cumberland,1103,3813,3,No
8168,3,rent,3515,92730,0,Cumberland,2930,3330,1,No
8169,4,own,3325,50710,1,Cumberland,2666,2997,1,Yes
8170,4,own,4641,88089,2,York,4182,4579,2,No
8171,3,own,3199,79385,2,York,2470,3863,2,Yes
8172,3,own,3250,78241,1,Cumberland,2557,3710,2,Yes
8173,4,own,3278,86283,2,Cumberland,989,4116,2,Yes
8174,3,own,1997,44605,1,Sagadahoc,3298,1776,1,No
8175,2,own,2604,72298,1,Cumberland,1672,3337,2,No
8176,3,own,3969,81571,1,York,2545,3852,1,No
8177,2,own,2962,58802,2,Cumberland,542,3925,1,No
8178,4,own,3996,59280,1,Cumberland,4636,2558,1,No
8179,4,own,3123,73001,2,Cumberland,2769,3613,3,No
8180,2,rent,2813,72555,2,Cumberland,1541,3408,1,No
8181,2,own,3410,86602,0,York,3016,3836,1,Yes
8182,4,rent,2930,63569,2,Sagadahoc,2778,3503,2,No
8183,2,own,3268,71092,2,Cumberland,3658,3822,1,No
8184,3,own,3627,51835,1,York,3325,3260,2,Yes
8185,4,own,3259,79187,2,Cumberland,1491,3830,3,No
8186,4,own,5294,85931,2,York,2024,4456,3,No
8187,2,own,3510,55486,1,York,2996,3788,2,No
8188,2,rent,3566,72300,2,York,2312,4684,1,No
8189,2,own,3361,73958,2,York,689,3282,2,Yes
8190,3,own,2306,85438,1,Cumberland,2954,2727,3,Yes
8191,3,own,3308,92050,2,Cumberland,3347,3672,2,No
8192,3,own,2142,88725,1,Cumberland,3115,3158,1,Yes
8193,3,rent,4404,104568,3,York,2373,3696,2,No
8194,4,rent,4103,110344,1,York,1527,4361,3,No
8195,3,rent,3042,79737,2,Cumberland,1927,2149,1,No
8196,2,own,3756,79868,1,York,2459,3805,1,No
8197,3,own,2354,107689,1,Cumberland,3014,3046,2,Yes
8198,4,own,2752,68873,1,Cumberland,3345,3623,1,No
8199,3,rent,2607,87708,1,Cumberland,2884,3275,1,No
8200,2,own,3011,104837,3,Cumberland,2228,3633,2,Yes
8201,3,own,3155,101470,1,York,2412,4142,2,Yes
8202,3,own,3126,34603,2,Sagadahoc,1113,2105,2,Yes
8203,3,rent,2448,76019,2,Sagadahoc,1928,3552,2,No
8204,2,rent,2817,83619,2,Cumberland,2727,4012,2,No
8205,3,own,4138,87433,2,York,1132,3473,2,Yes
8206,4,own,2367,85487,3,Cumberland,2677,3585,1,No
8207,3,own,2329,42126,1,Cumberland,2404,3063,1,Yes
8208,4,own,2815,79249,2,Cumberland,2654,3051,1,No
8209,4,rent,3828,58936,1,Sagadahoc,3290,3260,3,No
8210,4,own,4328,85112,0,York,2042,4462,2,Yes
8211,5,own,4620,61040,0,York,1346,3121,2,No
8212,3,own,2777,80299,1,Cumberland,2480,2848,2,Yes
8213,2,own,3839,64456,1,York,2459,4009,1,No
8214,2,rent,2372,77134,3,Cumberland,2373,3313,1,No
8215,5,own,3852,91279,2,Cumberland,3447,4503,2,No
8216,3,rent,1764,72721,3,Cumberland,2528,3967,1,No
8217,4,own,3921,83601,2,York,3694,3249,1,No
8218,4,own,2853,70483,1,Cumberland,3366,3240,2,No
8219,3,own,3070,42443,1,Cumberland,1889,3390,2,No
8220,4,own,3480,85513,0,York,2219,3183,3,Yes
8221,4,own,3267,57112,1,Cumberland,1694,3456,2,Yes
8222,3,rent,2113,45563,1,Sagadahoc,3940,3295,2,No
8223,3,own,3541,60254,1,Cumberland,1771,2333,1,No
8224,3,own,4069,70074,2,York,1903,3947,2,Yes
8225,3,own,3556,83332,2,York,2079,4137,1,No
8226,4,own,3029,71319,1,Cumberland,2231,3118,1,No
8227,4,rent,3967,103076,1,York,3589,4010,2,No
8228,4,own,3981,62586,0,Cumberland,2526,3187,3,No
8229,3,own,3324,58822,1,York,2260,3842,2,No
8230,3,own,2717,57479,2,Cumberland,3174,3531,2,Yes
8231,3,own,3918,61065,1,York,2521,3418,0,No
8232,3,rent,2592,54836,1,Cumberland,2592,3862,1,No
8233,3,own,4656,71827,2,York,2006,3176,2,Yes
8234,3,own,2552,76404,2,Sagadahoc,2023,2199,2,No
8235,3,own,3195,63946,2,Cumberland,2421,3656,2,No
8236,3,own,3712,68203,3,York,2355,3329,3,Yes
8237,3,own,4050,70080,2,York,2642,4261,2,Yes
8238,2,own,3736,80684,1,York,2894,3760,2,Yes
8239,3,own,3952,84492,1,York,3345,3731,2,Yes
8240,4,own,4618,84091,2,York,2634,3879,1,No
8241,4,own,2140,75516,2,Sagadahoc,2731,2308,3,No
8242,3,own,3118,98876,1,Cumberland,2873,3892,2,No
8243,3,own,4015,82063,3,York,2952,3371,2,Yes
8244,2,own,3161,71458,2,Cumberland,2661,3235,1,No
8245,3,own,2442,58605,1,Cumberland,2777,3510,2,No
8246,4,own,2466,80736,2,Cumberland,2878,3593,3,No
8247,3,own,4282,70616,1,York,2602,3929,2,No
8248,4,own,1992,86251,2,Cumberland,3339,3207,2,No
8249,4,own,4670,65176,2,York,1929,4533,2,Yes
8250,3,own,3014,65164,0,Cumberland,2407,3982,2,No
8251,3,own,2703,61018,2,Sagadahoc,2966,3331,2,Yes
8252,2,own,2819,51659,1,Cumberland,2409,3358,3,No
8253,3,rent,4540,87699,0,York,2855,3202,2,No
8254,3,rent,2663,71496,2,Cumberland,2045,3500,1,No
8255,4,own,3386,82525,2,York,2552,4080,4,No
8256,2,own,2952,57927,3,Cumberland,2726,4473,3,Yes
8257,3,own,2124,72063,1,Cumberland,2673,3589,1,Yes
8258,3,own,2924,92816,1,York,2597,4074,2,Yes
8259,3,own,3052,69439,1,Cumberland,3343,3810,2,Yes
8260,2,own,2586,58377,2,Cumberland,2441,3395,1,Yes
8261,3,rent,2553,83095,1,Cumberland,2228,3573,1,No
8262,3,rent,3158,76418,2,Cumberland,4104,3386,2,No
8263,3,rent,2643,59542,1,Cumberland,1256,3822,2,No
8264,4,own,3501,71519,1,Cumberland,2786,3440,2,No
8265,3,own,1830,78165,1,Cumberland,2334,3512,2,Yes
8266,5,own,4316,70308,1,York,2585,4396,3,Yes
8267,3,rent,2031,38188,1,Sagadahoc,2412,2796,2,No
8268,4,own,3022,73892,2,Cumberland,2190,3468,3,No
8269,3,rent,2660,61441,1,Cumberland,2438,2913,2,No
8270,3,own,2191,30416,2,Sagadahoc,2460,3284,1,Yes
8271,2,own,2782,68522,2,Cumberland,993,3815,1,No
8272,4,own,3097,63492,0,Cumberland,2103,3176,2,No
8273,4,rent,3169,85945,0,Sagadahoc,2722,2029,2,No
8274,3,own,3839,68184,1,Cumberland,2201,3315,2,Yes
8275,4,own,4115,61606,1,York,2367,4400,2,Yes
8276,3,own,3417,55126,2,York,2880,4781,2,No
8277,2,own,2425,124057,2,Cumberland,1921,3701,1,No
8278,3,own,2836,93185,2,Cumberland,2882,2322,2,No
8279,2,rent,2515,74395,3,Cumberland,3128,3425,1,No
8280,3,own,3712,111929,1,York,2275,3775,2,Yes
8281,4,own,4510,85996,1,York,2062,4074,2,Yes
8282,4,own,3201,69983,3,Cumberland,1826,4279,1,Yes
8283,3,own,2644,98489,2,Cumberland,2619,3794,3,Yes
8284,3,own,2767,57116,3,Cumberland,1594,2545,2,No
8285,3,own,2785,59557,2,Cumberland,2318,3803,2,Yes
8286,3,own,4341,69304,1,York,3262,3434,2,Yes
8287,6,own,3185,79891,2,Cumberland,2592,3113,3,No
8288,2,own,2486,71141,2,Cumberland,2243,3687,1,No
8289,3,own,2522,44292,0,Cumberland,3424,3922,2,No
8290,4,own,2462,64135,1,Cumberland,2814,3532,2,Yes
8291,3,own,4306,85101,1,York,2363,3703,1,No
8292,3,rent,1947,102023,1,Sagadahoc,1947,3156,2,No
8293,2,rent,3053,107873,2,Sagadahoc,3059,2795,3,No
8294,4,rent,3703,55707,0,York,2067,3856,1,No
8295,3,own,3993,51305,1,York,3331,3713,2,Yes
8296,4,own,2983,95294,2,Cumberland,2076,3113,3,No
8297,3,own,1851,93002,1,Cumberland,1061,2840,2,No
8298,3,own,2077,89328,3,Cumberland,3677,3684,2,Yes
8299,4,own,3537,58057,2,York,3556,3104,2,No
8300,3,own,1673,48634,1,Sagadahoc,1996,2356,2,Yes
8301,2,own,3578,85745,1,York,3273,3170,3,No
8302,3,own,3374,110113,2,Cumberland,2434,3954,2,No
8303,2,own,3166,53385,2,Cumberland,2919,3502,3,Yes
8304,3,rent,2024,105298,1,Sagadahoc,2414,4626,2,No
8305,3,own,2574,47349,2,Cumberland,2705,3779,0,No
8306,4,rent,2698,89362,1,Cumberland,1911,3101,2,No
8307,3,own,2721,69087,1,Cumberland,2597,3478,2,Yes
8308,3,own,2519,99062,1,Cumberland,2731,3397,2,No
8309,4,rent,3330,96683,2,Cumberland,2002,3489,3,No
8310,2,rent,2661,91077,2,Cumberland,1444,3090,1,No
8311,2,own,4245,69405,1,York,3933,4353,2,No
8312,2,own,4253,85936,0,York,2968,4270,1,No
8313,2,own,2683,60344,2,Cumberland,3576,3885,1,No
8314,3,own,2843,86555,3,Cumberland,2452,4258,2,No
8315,5,own,3271,77838,1,Cumberland,2527,3612,2,No
8316,2,own,1892,48043,1,Sagadahoc,2894,3141,1,No
8317,3,own,2574,63651,1,Cumberland,504,2059,3,Yes
8318,2,own,3854,73183,1,Cumberland,3302,3355,2,Yes
8319,2,own,2646,66546,1,Cumberland,3606,3504,1,Yes
8320,2,own,1932,88901,1,Cumberland,3098,3289,1,No
8321,3,own,3572,55484,1,York,2892,3577,3,No
8322,2,own,3041,84609,0,Cumberland,3422,2943,1,Yes
8323,4,rent,3429,71503,2,York,1848,3187,1,No
8324,2,own,2094,72409,2,Cumberland,4238,3298,2,No
8325,3,own,4198,79862,2,York,679,3743,1,Yes
8326,4,own,2981,108768,1,Cumberland,2364,3500,1,No
8327,4,rent,4671,84837,2,York,3708,4661,1,No
8328,2,rent,2862,90172,1,Cumberland,1503,3787,1,No
8329,4,own,1914,93370,1,Cumberland,3585,3848,1,Yes
8330,3,own,2868,73387,1,Cumberland,3968,2965,2,No
8331,4,own,2053,69876,1,Sagadahoc,2030,2433,1,No
8332,2,own,4299,88533,2,Cumberland,3231,3051,1,No
8333,3,own,3174,61804,1,York,1830,3107,2,Yes
8334,2,own,2482,80056,3,Cumberland,2955,3591,1,Yes
8335,1,own,2085,55789,2,Cumberland,2501,3462,0,Yes
8336,3,own,4450,98843,2,York,2794,3223,2,Yes
8337,3,own,2113,44096,3,Cumberland,2812,3299,1,Yes
8338,5,own,4216,51485,0,York,2749,4095,2,Yes
8339,3,rent,1109,90537,1,Cumberland,1770,3670,2,No
8340,5,own,4851,58689,2,York,3756,4695,1,Yes
8341,6,own,4568,43344,1,York,2973,4125,1,Yes
8342,2,own,2891,82314,3,Cumberland,3266,3854,1,No
8343,5,own,2753,62278,0,Cumberland,2633,4102,2,No
8344,2,own,1958,64524,3,Cumberland,2232,3360,1,Yes
8345,2,own,2194,73269,0,Cumberland,3262,3304,1,Yes
8346,3,rent,3182,94902,0,Cumberland,1692,2714,1,No
8347,4,own,3139,70481,1,Cumberland,2888,3326,1,No
8348,2,own,3549,67027,3,Cumberland,2086,3107,2,No
8349,4,own,2863,27711,2,Cumberland,3022,3269,2,Yes
8350,3,own,3791,63424,2,York,2772,2871,2,No
8351,4,own,2962,39219,1,Sagadahoc,787,3388,2,No
8352,2,own,2862,57113,2,Cumberland,2366,3993,1,Yes
8353,4,own,6081,57282,1,York,2084,4343,3,No
8354,3,own,2345,56187,2,Cumberland,3000,2882,2,Yes
8355,3,rent,2654,62083,1,Sagadahoc,3678,2458,2,No
8356,4,own,3911,48718,3,York,2530,3637,1,Yes
8357,3,own,4322,71505,1,York,920,3817,1,Yes
8358,4,rent,3677,67261,1,York,2323,4101,2,No
8359,3,rent,3139,62233,1,Cumberland,2535,3577,2,No
8360,3,rent,2374,86218,2,Cumberland,1511,4104,2,No
8361,4,own,3005,68247,2,Cumberland,4312,3721,3,No
8362,4,own,2889,56175,1,York,2732,3987,2,No
8363,2,own,2758,72286,2,Cumberland,2621,3215,1,Yes
8364,3,rent,2604,77171,2,Cumberland,2784,4005,2,No
8365,2,own,2209,70905,1,Cumberland,2279,3598,1,No
8366,5,own,2017,93852,3,Cumberland,2671,3416,3,Yes
8367,3,own,3282,78341,0,York,2149,4236,2,Yes
8368,5,rent,3422,88575,1,Cumberland,2152,4155,2,No
8369,2,own,2871,20976,2,Cumberland,4688,2892,1,Yes
8370,4,own,2786,58723,2,Cumberland,2678,3366,3,Yes
8371,4,own,3994,63133,2,York,2325,3500,3,No
8372,4,own,2589,85773,2,Cumberland,1892,3726,2,Yes
8373,2,own,2021,64512,1,Cumberland,1965,3820,2,Yes
8374,3,own,3723,67414,1,Cumberland,4174,3853,2,Yes
8375,3,own,2926,30843,1,Sagadahoc,2446,2758,1,No
8376,3,own,3421,77841,2,York,1868,3632,2,No
8377,3,rent,2770,95772,2,Cumberland,2940,2755,2,No
8378,2,own,3337,74277,1,Cumberland,2685,2656,2,No
8379,4,own,2567,66276,1,Cumberland,2229,2981,2,Yes
8380,3,own,1957,57941,2,Cumberland,1201,2613,0,No
8381,3,rent,1761,68253,2,Sagadahoc,2733,2337,2,No
8382,3,rent,2673,78830,3,Cumberland,2816,3312,2,No
8383,4,rent,3467,64124,1,Cumberland,1371,3205,2,No
8384,4,own,2794,38138,3,Cumberland,2499,2913,1,Yes
8385,2,rent,2015,38465,2,Cumberland,2472,3900,2,No
8386,3,own,3835,90090,3,York,3145,4229,2,No
8387,3,own,3324,91215,2,Cumberland,2932,3232,2,No
8388,4,rent,2689,71801,2,Cumberland,1662,2552,3,No
8389,3,rent,2085,73993,2,Cumberland,3237,2921,2,No
8390,3,own,4082,77802,2,York,2405,3425,1,Yes
8391,3,own,3116,58436,1,Cumberland,3355,3604,1,Yes
8392,2,rent,3811,54175,1,Cumberland,1612,3686,1,No
8393,2,own,3177,46270,3,Cumberland,3202,3951,1,Yes
8394,4,own,3446,73048,1,York,3406,3688,2,No
8395,3,own,4180,59492,2,York,2299,3572,2,Yes
8396,3,rent,3208,90152,2,Sagadahoc,2792,2621,2,No
8397,3,rent,4027,65899,3,York,3479,3604,2,No
8398,3,own,2067,56553,2,Cumberland,1082,2894,2,Yes
8399,3,own,4822,22016,2,York,1932,3581,2,Yes
8400,5,own,2424,59866,2,Cumberland,2540,3010,2,Yes
8401,2,own,2867,60561,2,Cumberland,1857,3001,1,No
8402,4,own,3384,90564,2,York,4082,4067,2,Yes
8403,3,own,3743,58836,1,York,2411,4161,2,No
8404,3,rent,3641,43940,1,York,1572,4203,1,No
8405,3,own,3182,89437,0,Cumberland,2653,3453,3,Yes
8406,3,own,3302,113175,2,York,3526,3290,2,Yes
8407,4,rent,3734,56582,2,York,3341,5010,1,No
8408,3,own,4253,84251,1,York,2082,3877,3,Yes
8409,4,own,2802,69224,3,Cumberland,2439,3261,2,No
8410,2,own,4067,38191,2,York,3151,4357,1,Yes
8411,2,own,2593,84355,1,Cumberland,4208,3332,2,Yes
8412,4,own,3780,76835,1,York,1269,4250,2,No
8413,3,rent,4158,57503,2,York,2554,3747,2,No
8414,5,rent,4016,66150,1,York,3058,4344,1,No
8415,3,own,3677,47640,2,York,3367,4253,1,Yes
8416,2,own,1844,87584,2,Sagadahoc,1649,2424,1,Yes
8417,3,own,3947,88407,1,York,3148,4009,3,Yes
8418,4,own,5242,49257,3,York,3197,3811,3,Yes
8419,3,own,3353,70840,1,York,1055,3671,1,Yes
8420,2,rent,3398,92957,3,Cumberland,2992,3815,1,No
8421,5,own,3750,61796,2,York,3189,4525,2,Yes
8422,3,own,4147,66811,1,York,1517,4611,2,Yes
8423,2,rent,2135,57649,3,Cumberland,2497,3433,2,No
8424,3,own,2158,32258,1,Cumberland,3011,3104,2,No
8425,3,own,2970,53997,2,Cumberland,3135,4129,2,Yes
8426,3,own,3478,81187,2,York,2943,4331,2,No
8427,3,own,4512,55767,1,York,2378,3811,2,Yes
8428,2,rent,1957,72170,2,Cumberland,4020,3584,1,No
8429,2,own,3853,76719,2,York,3438,3590,3,Yes
8430,3,own,3801,34811,1,York,2414,3033,2,Yes
8431,4,own,4900,78451,1,York,2217,4388,3,No
8432,4,own,3073,97577,2,Cumberland,3741,3333,3,Yes
8433,4,own,4842,49120,1,York,1427,3611,2,No
8434,3,rent,3306,54418,1,Cumberland,3595,3350,2,No
8435,5,own,1480,37146,1,Cumberland,3027,3606,2,Yes
8436,2,rent,3267,79026,1,Cumberland,3677,3213,2,No
8437,2,own,2796,74701,2,Cumberland,2754,4321,1,Yes
8438,3,own,4513,64314,2,York,3473,4562,2,No
8439,4,rent,2381,92989,2,Cumberland,2788,3794,3,No
8440,3,own,4667,48920,1,York,3628,3908,1,No
8441,3,own,4047,93353,2,York,3756,3357,2,Yes
8442,3,own,3241,64564,1,Cumberland,2621,3317,3,No
8443,4,own,3748,114553,2,York,2247,4602,2,No
8444,3,own,3397,49822,0,York,2019,3248,2,No
8445,2,own,2233,58355,0,Cumberland,2901,3417,2,No
8446,4,rent,1581,91829,1,Cumberland,3536,2710,0,No
8447,3,own,1990,55720,1,Cumberland,2777,3071,1,No
8448,5,own,4204,68854,0,York,3356,4661,2,Yes
8449,2,own,3959,82501,2,York,3657,4356,1,No
8450,3,own,2669,71813,3,Cumberland,2854,3191,3,No
8451,3,own,3293,115256,1,Cumberland,1340,2714,2,Yes
8452,3,own,2130,81296,1,Cumberland,2561,2825,2,No
8453,2,own,3993,74847,2,York,3412,3828,2,Yes
8454,4,own,2171,85794,0,Cumberland,3617,4352,1,No
8455,4,own,3251,88448,1,Cumberland,2230,3731,3,Yes
8456,3,rent,2957,103883,3,Cumberland,1554,3806,2,No
8457,3,own,3321,43501,3,Cumberland,2175,3504,1,Yes
8458,2,own,3797,62749,2,Cumberland,2766,3415,1,Yes
8459,3,own,4594,52661,3,York,2485,4347,2,No
8460,3,own,3358,60940,0,Cumberland,3953,3465,1,Yes
8461,4,rent,2008,61553,1,Cumberland,1526,3549,2,No
8462,3,own,4676,51279,2,York,1977,3534,1,No
8463,4,own,2721,79615,1,Cumberland,2180,2569,2,Yes
8464,2,own,2431,67019,2,Cumberland,3043,3129,1,Yes
8465,2,own,2459,92367,0,Cumberland,2845,3340,1,No
8466,4,own,3013,62907,1,Cumberland,2814,3084,2,No
8467,3,own,2674,58280,0,Cumberland,2193,4030,1,Yes
8468,5,own,2336,97273,1,Cumberland,2947,3738,2,Yes
8469,4,own,2455,70059,2,Sagadahoc,1571,2631,2,Yes
8470,5,own,4627,81472,1,York,2942,3710,1,No
8471,2,own,2416,65919,2,Cumberland,1483,3494,3,Yes
8472,4,rent,2577,51309,2,Cumberland,2352,3671,1,No
8473,3,own,2182,71533,1,Cumberland,3155,3578,2,Yes
8474,2,own,2558,75806,2,Cumberland,2387,2937,1,Yes
8475,3,own,2936,86424,2,Cumberland,2178,3915,2,No
8476,3,rent,3243,62631,1,York,3145,3994,2,No
8477,2,own,3819,91222,3,York,3322,4583,1,Yes
8478,3,own,2188,68263,1,Cumberland,1220,3367,2,Yes
8479,3,own,2976,96884,2,Cumberland,2811,3104,2,No
8480,3,own,2635,75079,2,Cumberland,2936,3062,2,Yes
8481,3,own,3037,58682,1,Cumberland,733,3737,2,Yes
8482,5,own,3051,91969,2,Cumberland,1965,3880,2,Yes
8483,3,own,3063,78488,1,Cumberland,2161,3004,2,No
8484,4,own,3303,70058,2,Cumberland,3123,3795,3,No
8485,2,own,2704,74204,2,Cumberland,3129,3374,2,No
8486,6,own,2924,81187,1,Cumberland,4204,3100,2,Yes
8487,2,own,4221,101371,2,York,3031,3465,1,Yes
8488,5,own,3938,82292,1,York,1559,4272,1,No
8489,2,own,2034,59734,2,Cumberland,3733,3267,2,Yes
8490,4,own,3520,61717,1,York,4200,2848,1,Yes
8491,3,own,2612,31690,1,Cumberland,3466,3255,2,No
8492,4,own,2399,78150,2,Cumberland,2255,2824,1,No
8493,3,own,4701,62204,2,York,2581,3277,1,Yes
8494,2,own,3480,63716,2,York,2172,3689,3,Yes
8495,2,own,3985,106458,2,York,2285,3792,1,No
8496,2,own,2991,94736,2,Cumberland,2018,3571,1,No
8497,3,own,2389,55534,1,Cumberland,2586,3112,2,Yes
8498,3,own,2717,105487,2,Cumberland,3630,3498,2,No
8499,3,own,2741,55002,1,Cumberland,1456,3396,1,Yes
8500,4,own,3014,72108,0,Cumberland,2583,3567,2,No
8501,3,own,3200,78345,2,Cumberland,2778,3523,2,Yes
8502,5,own,2106,66281,2,Cumberland,2733,3499,2,Yes
8503,3,rent,3036,75265,2,Sagadahoc,2882,3091,1,No
8504,3,rent,2728,44181,1,Sagadahoc,2429,3224,2,No
8505,3,own,2566,62239,3,Cumberland,2271,3141,2,Yes
8506,2,own,2982,31723,2,Cumberland,3099,4458,0,No
8507,4,own,3181,92077,1,Cumberland,2583,4172,3,Yes
8508,5,rent,3136,64049,1,Cumberland,2821,4073,1,No
8509,3,own,2771,68452,2,Cumberland,2077,3350,2,Yes
8510,4,own,4379,38080,2,York,2097,3652,1,Yes
8511,2,own,1831,68179,1,Cumberland,3719,3498,1,No
8512,2,own,4674,72723,2,York,2801,2715,2,Yes
8513,3,own,3130,111019,0,York,3013,4344,2,Yes
8514,4,own,3053,98876,2,Cumberland,2098,3353,3,Yes
8515,5,own,2871,77450,2,Cumberland,2837,2797,2,No
8516,2,own,4344,75638,1,York,2630,3614,1,Yes
8517,4,rent,2153,48565,1,Sagadahoc,3517,3108,2,No
8518,2,own,4230,77254,1,York,2602,4201,1,Yes
8519,3,rent,3650,75857,3,York,1571,3561,1,No
8520,4,own,2986,89447,1,Cumberland,3650,2474,2,No
8521,3,own,3553,77495,2,Cumberland,3103,3345,1,No
8522,2,own,3232,58184,3,Cumberland,1254,3151,3,Yes
8523,2,own,2490,44062,1,Cumberland,2517,3738,1,No
8524,3,rent,3086,58721,1,Cumberland,2422,3656,1,No
8525,3,own,3890,100324,1,York,3349,3455,1,Yes
8526,3,own,4104,90038,1,York,2332,3769,2,No
8527,3,own,3023,80886,4,Cumberland,1993,3463,1,Yes
8528,3,own,3203,30844,3,Cumberland,3212,3512,3,No
8529,3,own,2488,60754,2,Cumberland,2534,3701,2,Yes
8530,5,own,2959,55605,1,Cumberland,2752,2790,2,No
8531,3,own,3482,92690,1,York,2947,3495,3,No
8532,3,own,4269,74190,1,York,2558,3781,0,Yes
8533,3,own,4070,90095,2,York,1083,3855,2,No
8534,3,rent,2136,89902,2,Cumberland,2311,3798,2,No
8535,3,own,3261,89764,1,York,2566,4265,2,Yes
8536,4,own,4110,63264,0,York,3416,3715,1,No
8537,3,own,2767,49400,1,Cumberland,2630,3626,1,Yes
8538,4,own,1907,55205,1,Cumberland,4165,3222,1,Yes
8539,3,own,3612,94100,0,York,2766,3659,2,Yes
8540,4,own,3087,76226,1,Cumberland,3350,4185,1,No
8541,4,own,2286,81430,1,Sagadahoc,2251,1208,3,Yes
8542,3,own,2321,72574,2,Cumberland,3183,3281,2,No
8543,4,rent,3018,53089,2,Cumberland,2978,4101,2,No
8544,2,rent,2272,79819,3,Cumberland,2498,3636,2,No
8545,2,rent,3042,50882,2,Cumberland,2032,3183,2,No
8546,4,own,3597,96664,1,York,2406,3818,4,Yes
8547,3,rent,2992,74624,3,Cumberland,1143,2748,1,No
8548,4,own,4248,57046,3,York,1508,3631,2,No
8549,3,own,3389,35357,2,York,3226,4675,2,Yes
8550,4,own,2620,49128,1,Cumberland,2557,2723,2,Yes
8551,3,own,3936,64687,0,York,4206,3153,2,No
8552,2,rent,2940,92104,1,Cumberland,1754,3129,2,No
8553,3,own,4165,72324,2,York,3122,3588,2,Yes
8554,3,own,2559,81754,2,Cumberland,2185,3100,2,No
8555,2,own,2586,74215,1,Cumberland,2109,4038,1,No
8556,2,own,1830,101594,1,Cumberland,2418,3573,1,Yes
8557,2,own,3789,100584,1,York,2539,3795,1,Yes
8558,4,rent,2849,106960,0,Cumberland,3654,3627,3,No
8559,2,own,1722,42983,1,Cumberland,2807,3798,1,Yes
8560,3,rent,2479,53668,3,Cumberland,2900,3576,2,No
8561,3,rent,4334,82388,2,York,2895,4281,2,No
8562,3,rent,3721,74888,0,York,2463,4495,2,No
8563,3,own,3751,100317,0,York,2626,3302,3,Yes
8564,4,own,1726,78740,1,Cumberland,2591,4257,1,No
8565,3,own,2266,49898,2,Cumberland,3603,3831,2,No
8566,3,own,3633,71471,0,York,2912,3847,2,Yes
8567,3,own,3275,86636,3,Cumberland,3203,3001,1,Yes
8568,2,rent,2456,84556,2,Cumberland,2804,3857,1,No
8569,3,rent,2039,37762,2,Sagadahoc,2231,2623,2,No
8570,4,own,2667,87437,0,Cumberland,1520,3664,2,No
8571,3,own,3072,55104,1,Cumberland,3757,3404,2,Yes
8572,2,rent,2262,84426,2,Sagadahoc,3373,3225,1,No
8573,3,own,4340,86421,2,York,787,5080,1,Yes
8574,4,own,2306,111884,2,Cumberland,1759,3580,1,Yes
8575,3,own,2035,82812,1,Cumberland,2729,3020,2,Yes
8576,2,own,3497,81205,1,York,2922,4447,1,No
8577,3,own,3029,67752,2,Cumberland,3651,3654,1,Yes
